,ID_ATRIBUTO,NOME,DESCRICAO,ID_FUNCAO,COLUNA,EDITAVEL,ID_CATEGORIA,TMP_ATTRIB_REF,STATUS_EXECUCAO,DATA_ULTIMA_EXECUCAO,DATA_ULTIMA_ALTERACAO,ID_USUARIO,DATA_CRIACAO,ID_COMPANY
215,315,PEND_ConsumoFactVecinosLogicos_12M_1M,Pendiente del consumo de los vecinos lógicos de la instalación de los últimos 12 meses,Regressao Linear,N315,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:02:06,2,2018-04-05 17:02:06,
216,316,PROM_ConsumoMed_12M_1M,Promedio del consumo medido en los últimos 12 meses,Consumo_medio,N316,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:06:05,2,2018-04-05 17:03:08,
217,317,PROM_ConsumoMed_12M_7M,Promedio del consumo medido en los últimos 12 meses,Consumo_medio,N317,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:07:13,2,2018-04-05 17:04:00,
218,318,PROM_ConsumoMed_15M_1M,Promedio del consumo medido en los últimos 15 meses,Consumo_medio,N318,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:08:10,2,2018-04-05 17:06:25,
219,319,PROM_ConsumoMed_24M_13M,Promedio del consumo medido del penúltimo año reportado,Consumo_medio,N319,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:08:36,2,2018-04-05 17:08:16,
220,320,PROM_ConsumoMed_24M_1M,Promedio de los dos últimos años reportados de consumo medido,Consumo_medio,N320,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:08:58,2,2018-04-05 17:09:02,
221,321,PROM_ConsumoMed_6M_1M,Promedio del consumo medido en los últimos 6 meses reportados,Consumo_medio,N321,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:09:26,2,2018-04-05 17:09:46,
222,322,PROM_ConsumoMed_6M_4M,Promedio del consumo medido entre el mes 6 y 4 de facturación reportados,Consumo_medio,N322,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:11:59,2,2018-04-05 17:12:33,
223,323,PROM_ConsumoFactVecinosLogicos_18M_13M,Promedio del consumo facturado de los vecinos lógicos entre el mes 18 y el mes 13,Consumo_medio,N323,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:13:24,2,2018-04-05 17:13:24,
224,324,PROM_PerdTrafo_3M_1M,Promedio de pérdidas de transformador para el consumo de las instalaciones del mes 3 al 1.,Consumo_medio,N324,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:14:46,2,2018-04-05 17:14:46,
225,325,PROM_PerdTrafo_6M_4M,Promedio de pérdidas de transformador para el consumo de las instalaciones del mes 6 al 4.,Consumo_medio,N325,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:15:59,2,2018-04-05 17:15:59,
226,326,R2_ConsumoFactVecinosLogicos_12M_1M,Ajuste del consumo de los vecinos lógicos de la instalación de los últimos 12 meses,Regressao Linear,N326,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:17:19,2,2018-04-05 17:17:19,
227,327,SUM_ClientesTrafo_3M_1M,Devuelve el numero de cliente asociados a un trafo en los últimos 3 meses,SUM,N327,1,1,,sucesso,2023-09-01 23:27:08,2018-04-05 17:18:33,2,2018-04-05 17:18:33,
228,328,SUM_RevisiónTrafo_6M_1M,"Devuelve el numero de revisiones ejecutadas en clientes asociados a un trafo, en los últimos 6 meses",SUM,N328,1,1,,sucesso,2023-09-01 23:27:08,2018-04-12 15:46:54,2,2018-04-05 17:19:18,
229,329,VAL_ConsumoMed_12M,Retorna el valor reportado en el consumo medido del mes 12,Consumo_no_mes,N329,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:12:38,2,2018-04-05 17:20:30,
230,330,VAL_ConsumoMed_4M,Retorna el valor reportado en el consumo medido del mes 4,Consumo_no_mes,N330,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:13:05,2,2018-04-05 17:21:04,
231,331,VAL_ConsumoFactVecinosLogicos_1M,Valor facturado de los vecinos lógicos en el mes 1,Consumo_no_mes,N331,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:21:51,2,2018-04-05 17:21:51,
232,332,VAL_ConsumoFactVecinosLogicos_2M,Valor facturado de los vecinos lógicos en el mes 1,Consumo_no_mes,N332,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:22:25,2,2018-04-05 17:22:25,
233,333,VAL_ConsumoFactVecinosLogicos_3M,Valor facturado de los vecinos lógicos en el mes 1,Consumo_no_mes,N333,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:22:53,2,2018-04-05 17:22:53,
234,334,VAL_PercPerdidasTrafo_2M,Porcentaje de pérdidas totales en el transformador del segundo mes anterior,Consumo_no_mes,N334,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:23:37,2,2018-04-05 17:23:37,
235,335,VAL_PercPerdidasTrafo_3M,Porcentaje de pérdidas totales en el transformador del tercer mes anterior,Consumo_no_mes,N335,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:24:14,2,2018-04-05 17:24:14,
236,336,VAL_PerdidasTrafo_12M,Devuelve el valor de pérdidas del transformador en el 12M,Consumo_no_mes,N336,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 17:25:07,2,2018-04-05 17:25:07,
237,337,VAL_SinServicio_3M,"Valor del estado sin suministro en 3M. Será ""1"" si esta cortado-suspendido-sin suministro, o de lo contrario será ""0"" ",Consumo_no_mes,N337,1,1,,sucesso,2023-09-01 23:27:08,2018-04-05 19:08:31,2,2018-04-05 19:08:31,
238,338,VAL_SinServicio_4M,"Valor del estado sin suministro en 4M. Será ""1"" si esta cortado-suspendido-sin suministro, o de lo contrario será ""0"" ",Consumo_no_mes,N338,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 19:09:16,2,2018-04-05 19:09:16,
239,339,VAL_SinServicio_5M,"Valor del estado sin suministro en 5M. Será ""1"" si esta cortado-suspendido-sin suministro, o de lo contrario será ""0"" ",Consumo_no_mes,N339,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 19:10:05,2,2018-04-05 19:10:05,
240,340,VAL_SinServicio_6M,"Valor del estado sin suministro en 6M. Será ""1"" si esta cortado-suspendido-sin suministro, o de lo contrario será ""0"" ",Consumo_no_mes,N340,1,0,,sucesso,2023-09-01 23:27:08,2018-04-05 19:10:44,2,2018-04-05 19:10:44,
241,341,VAL_SinServicio_FinCaidaV2MI12MF1M,"Estado del suministro en la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses.",Consumo_no_mes,N341,1,1,,sucesso,2023-09-01 23:27:08,2018-04-06 14:58:10,2,2018-04-06 14:58:10,
242,342,VAL_SinServicio_InicioCaidaV2MI12MF1M,"Estado del suministro en la fecha del inicio de la caída en una ventana de dos meses, en los últimos 12 meses.",Consumo_no_mes,N342,1,1,,sucesso,2023-09-01 23:27:08,2018-04-06 15:00:04,2,2018-04-06 15:00:04,
243,343,CANT_RevisionNoRevisado_UltRevision_1M,"Cantidad de OTs de tipo revisión, con resultado No Inspeccionado / No Revisado, desde la última revisión con resultado fraude, anomalía o normal; hasta el último mes.",Qty_ServiceOrder,N343,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:02:50,2,2018-04-06 15:02:50,
244,344,CANT_RevisiónNormal_FinCaidaV2MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado normal, entre la fecha del fin de la caída del consumo en una ventana de dos meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N344,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:04:34,2,2018-04-06 15:04:34,
245,345,CANT_RevisiónFraude_FinCaidaV2MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado Fraude, entre la fecha del fin de la caída del consumo en una ventana de dos meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N345,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:06:01,2,2018-04-06 15:06:01,
246,346,CANT_RevisiónAnomalia_FinCaidaV2MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado Anomalía, entre la fecha del fin de la caída del consumo en una ventana de dos meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N346,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:07:46,2,2018-04-06 15:07:46,
247,347,PROM_ConsumoMed_InicioCaidaV2MI36MF24M(-3M)_InicioCaidaV2MI36MF24M,"Promedio de los consumos medidos entre la fecha tres meses antes del inicio de la caída en una ventana de dos meses, entre el mes 36 y el mes 24; hasta el inicio de la caída en una ventana de dos meses, entre el mes 36 y el mes 24",Consumo_medio,N347,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:13:31,2,2018-04-06 15:10:41,
248,348,PROM_ConsumoMed_FinCaidaV2MI36MF24M_1M,"Promedio de los consumos medidos entre la fecha del fin de la caída en una ventana de dos meses, desde el mes 36 hasta el mes 24; finalizando en el último mes de consumo.",Consumo_medio,N348,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:13:57,2,2018-04-06 15:15:05,
249,349,MIN_ConsumoMed_InicioCaidaV2MI36MF24M(-3M)_InicioCaidaV2MI36MF24M,"Mínimo consumo medido entre: Tres meses antes de la fecha del inicio de la caída con ventana de 2 meses, desde el mes 36 hasta el mes 24; hasta la fecha del inicio de la caída con ventana de 2 meses, desde el mes 36 hasta el mes 24",MIN,N349,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:14:28,2,2018-04-06 15:32:22,
250,350,MAX_ConsumoMed_FinCaidaV2MI36MF24M_1M,"Máximo valor de los consumos medidos entre el fin de la caída en una ventana de dos meses, desde el mes 36 hasta el mes 25; finalizando en el último mes de facturación.",MAX,N350,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:15:04,2,2018-04-06 15:34:20,
251,351,CANT_ConsumoMed_InicioCaidaV2MI36MF24M(-3M)_InicioCaidaV2MI36MF24M,"Cantidad de consumos medidos entre: Tres meses antes de la fecha del inicio de la caída con ventana de 2 meses, desde el mes 36 hasta el mes 24; hasta la fecha del inicio de la caída con ventana de 2 meses, desde el mes 36 hasta el mes 24",Qtd_Consumos,N351,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:15:59,2,2018-04-06 15:36:11,
252,352,CANT_ConsumoMed_FinCaidaV2MI36MF24M_1M,"Cantidad de consumos medidos entre el fin de la caída en una ventana de dos meses, desde el mes 36 hasta el mes 25; finalizando en el último mes de facturación.",Qtd_Consumos,N352,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:16:25,2,2018-04-06 15:37:40,
253,353,CANT_RevisiónNormal_FinCaidaV3MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado normal, entre la fecha del fin de la caída del consumo en una ventana de tres meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N353,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:39:29,2,2018-04-06 15:39:29,
254,354,CANT_RevisiónFraude_FinCaidaV3MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado Fraude, entre la fecha del fin de la caída del consumo en una ventana de tres meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N354,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:40:22,2,2018-04-06 15:40:22,
255,355,CANT_RevisiónAnomalia_FinCaidaV3MI36MF24M_2M,"Cantidad de OTs de Tipo Revisión, con resultado Anomalia, entre la fecha del fin de la caída del consumo en una ventana de tres meses, entre el período 36 y el período 24; hasta un mes antes del último consumo.",Qty_ServiceOrder,N355,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 15:41:16,2,2018-04-06 15:41:16,
256,356,PROM_ConsumoMed_InicioCaidaV3MI36MF24M(-3M)_InicioCaidaV3MI36MF24M,"Promedio de los consumos medidos entre la fecha tres meses antes del inicio de la caída en una ventana de tres meses, entre el mes 36 y el mes 24; hasta el inicio de la caída en una ventana de tres meses, entre el mes 36 y el mes 24",Consumo_medio,N356,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:16:59,2,2018-04-06 15:44:41,
257,357,PROM_ConsumoMed_FinCaidaV3MI36MF24M_1M,"Promedio de los consumos medidos entre la fecha tres meses antes del inicio de la caída en una ventana de tres meses, entre el mes 36 y el mes 24; hasta el último mes de facturación.",Consumo_medio,N357,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:18:00,2,2018-04-06 16:56:11,
258,358,MIN_ConsumoMed_InicioCaidaV3MI36MF24M(-3M)_InicioCaidaV3MI36MF24M,"Mínimo consumo medido entre: Tres meses antes de la fecha del inicio de la caída con ventana de tresmeses, desde el mes 36 hasta el mes 24; hasta la fecha del inicio de la caída con ventana de tres meses, desde el mes 36 hasta el mes 24",MIN,N358,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:18:31,2,2018-04-06 16:58:28,
259,359,MAX_ConsumoMed_FinCaidaV3MI36MF24M_1M,"Máximo valor de los consumos medidos entre el fin de la caída en una ventana de tres meses, desde el mes 36 hasta el mes 25; finalizando en el último mes de facturación.",MAX,N359,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:18:51,2,2018-04-06 17:00:31,
260,360,CANT_ConsumoMed_InicioCaidaV3MI36MF24M(-3M)_InicioCaidaV3MI36MF24M,"Cantidad de consumos medidos entre: Tres meses antes de la fecha del inicio de la caída con ventana de tres meses, desde el mes 36 hasta el mes 24; hasta la fecha del inicio de la caída con ventana de tres meses, desde el mes 36 hasta el mes 24",Qtd_Consumos,N360,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:19:14,2,2018-04-06 17:01:47,
261,361,CANT_ConsumoMed_FinCaidaV3MI36MF24M_1M,"Cantidad de consumos medidos entre el fin de la caída en una ventana de dos meses, desde el mes 36 hasta el mes 25; finalizando en el último mes de facturación.",Qtd_Consumos,N361,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:19:38,2,2018-04-06 17:03:07,
262,362,"CANT_ConsumoMed_UltRev(Fraude,Anomalia,Normal)v36M_2M","Cantidad de Consumos medidos: Referencia 1: Fecha más reciente entre la última revisión con resultado fraude, anomalía o normal, y el mes 36. Referencia 2: Un mes antes del último consumo.",Qtd_Consumos,N362,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:20:01,2,2018-04-06 17:08:12,
263,363,VAL_ConsumoMed_PrimerConsumo,Valor del consumo leído en el primero período período disponible de facturación.,Consumo_no_mes,N363,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:20:28,2,2018-04-06 19:15:31,
264,364,CANT_ConsumoMed_FinCaidaV3MIUltRevPrConsUltReempMedF1M_FinCaidaV3MIUltRevPrConsUltReempMedF1M(+6),"Cantidad de consumos medidos desde el fin de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta la fecha seis meses después de la mencionada anteriormente.",Qtd_Consumos,N364,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:20:48,2,2018-04-06 20:38:22,
265,365,CANT_ConsumoMed_FinCaidaV3MIUltRevPrConsUltReempMedF1M(-6)_FinCaidaV3MIUltRevPrConsUltReempMedF1M,"Cantidad de consumos medidos desde el fin de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta la fecha seis meses después de la mencionada anteriormente.",Qtd_Consumos,N365,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:21:12,2,2018-04-06 20:42:27,
266,366,CANT_RevisiónNormal_FinCaidaV3MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Normal, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",Qty_ServiceOrder,N366,1,2,,sucesso,2023-09-01 23:27:08,2018-04-06 20:44:02,2,2018-04-06 20:44:02,
267,367,CANT_RevisiónAnomalia_FinCaidaV3MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Anomalía, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",SUM,N367,1,0,,sucesso,2023-09-01 23:27:08,2018-05-29 21:28:40,2,2018-04-06 20:53:44,
268,368,CANT_RevisiónFraude_FinCaidaV3MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Fraude, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",SUM,N368,1,0,,sucesso,2023-09-01 23:27:08,2018-05-29 21:29:13,2,2018-04-06 20:55:35,
269,369,MAX_ConsumoMed_FinCaidaV3MI6MF1M_1M,"Máximo del consumo medido, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",MAX,N369,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:21:54,2,2018-04-06 20:57:58,
270,370,CANT_ConsumoMed_FinCaidaV3MI6MF1M_1M,"Cantidad de consumos medidos, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",Qtd_Consumos,N370,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:22:23,2,2018-04-06 21:18:17,
271,371,MIN_ConsumoMed_InicioCaidaV3MI6MF1M(-6)_InicioCaidaV3MI6MF1M,"Mínimo del consumo medido, entre la fecha 6 meses antes de la fecha del inicio de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del inicio de la caída en una ventana de tres meses, en los últimos seis meses.",MIN,N371,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:22:57,4,2018-04-11 19:14:34,
272,372,CANT_ConsumoMed_InicioCaidaV3MI6MF1M(-6)_InicioCaidaV3MI6MF1M,"CANTIDAD de consumos medidos, entre la fecha 6 meses antes de la fecha del inicio de la caída en una ventana de tres meses, en los últimos seis meses; hasta la fecha del inicio de la caída en una ventana de tres meses, en los últimos seis meses.",Qtd_Consumos,N372,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:23:24,4,2018-04-11 19:16:44,
273,373,PROM_ConsumoMed_FinCaidaV3MI12MF1M_1M,"PROMEDIO de los consumos medidos, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos 12 meses; hasta la fecha del último mes del consumo facturado.",Consumo_medio,N373,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:23:51,4,2018-04-11 19:20:05,
274,374,MAX_ConsumoMed_FinCaidaV3MI12MF1M_1M,"MAXIMO de los consumos medidos, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos 12 meses; hasta la fecha del último mes del consumo facturado.",MAX,N374,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:24:18,4,2018-04-11 19:21:44,
275,375,PROM_ConsumoMed_InicioCaidaV3MI12MF1M(-6)_InicioCaidaV3MI12MF1M,"PROMEDIO de los consumos medidos entre: Seis meses antes del inicio de la caída en una ventana de tres meses, en los últimos 12 meses, hasta el inicio de la caída en una ventana de tres meses, en los últimos 12 meses.",Consumo_medio,N375,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:24:41,4,2018-04-11 19:23:29,
276,376,MIN_ConsumoFacturado_InicioCaidaV3MI12MF1M(-6)_InicioCaidaV3MI12MF1M,"MINIMO de los consumos medidos entre: Seis meses antes del inicio de la caída en una ventana de tres meses, en los últimos 12 meses, hasta el inicio de la caída en una ventana de tres meses, en los últimos 12 meses",MIN,N376,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:11:16,4,2018-04-11 19:24:49,
277,377,CANT_RevisiónNormal_FinCaidaV2MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Normal, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",SUM,N377,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:29:45,4,2018-04-11 19:26:33,
278,378,CANT_RevisiónAnomalia_FinCaidaV2MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Anomalía, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",SUM,N378,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:30:22,4,2018-04-11 19:28:13,
279,379,CANT_RevisiónFraude_FinCaidaV2MI6MF1M_1M,"Cantidad de OTs de tipo revisión con resultado Fraude, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",SUM,N379,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:30:52,4,2018-04-11 19:29:21,
280,380,MAX_ConsumoMed_FinCaidaV2MI6MF1M_1M,"MAXIMO de los consumos medidos, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",MAX,N380,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:25:03,4,2018-04-11 19:30:41,
281,381,CANT_ConsumoMed_FinCaidaV2MI6MF1M_1M,"CANTIDAD de consumos medidos, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del último mes del consumo facturado.",Qtd_Consumos,N381,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:25:27,4,2018-04-11 19:31:50,
282,382,MIN_ConsumoMed_InicioCaidaV2MI6MF1M(-6)_InicioCaidaV2MI6MF1M,"MINIMO del consumo medido, entre la fecha 6 meses antes de la fecha del inicio de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del inicio de la caída en una ventana de dos meses, en los últimos seis meses.",MIN,N382,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:29:52,4,2018-04-11 19:33:34,
283,383,CANT_ConsumoMed_InicioCaidaV2MI6MF1M(-6M)_InicioCaidaV2MI6MF1M,"CANTIDAD de consumos medidos, entre la fecha 6 meses antes de la fecha del inicio de la caída en una ventana de dos meses, en los últimos seis meses; hasta la fecha del inicio de la caída en una ventana de dos meses, en los últimos seis meses.",Qtd_Consumos,N383,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:30:55,4,2018-04-11 19:34:56,
284,384,CANT_RevisiónNormal_FinCaidaV2MI12MF1M_2M,"Cantidad de OTs de tipo revisión con resultado Normal, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha un mes antes del último consumo.",SUM,N384,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:31:33,4,2018-04-11 19:36:35,
285,385,CANT_RevisiónAnomalia_FinCaidaV2MI12MF1M_2M,"Cantidad de OTs de tipo revisión con resultado Anomalía, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha un mes antes del último consumo.",SUM,N385,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:32:08,4,2018-04-11 19:37:51,
286,386,CANT_RevisiónFraude_FinCaidaV2MI12MF1M_2M,"Cantidad de OTs de tipo revisión con resultado Fraude, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha un mes antes del último consumo.",SUM,N386,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:32:40,4,2018-04-11 19:39:09,
287,387,MAX_ConsumoMed_FinCaidaV2MI12MF1M_1M,"MAXIMO de los consumos medidos, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha del último mes del consumo facturado.",MAX,N387,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:31:21,4,2018-04-11 19:40:15,
288,388,CANT_ConsumoMed_FinCaidaV2MI12MF1M_1M,"CANTIDAD de consumos medidos, entre la fecha del fin de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha del último mes del consumo facturado.",Qtd_Consumos,N388,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:31:52,4,2018-04-11 19:41:11,
289,389,MIN_ConsumoMed_InicioCaidaV2MI12MF1M(-3)_InicioCaidaV2MI12MF1M,"MINIMO del consumo medido, entre la fecha tres meses antes de la fecha del inicio de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha del inicio de la caída en una ventana de dos meses, en los últimos 12 meses.",MIN,N389,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:32:26,4,2018-04-11 19:42:50,
290,390,CANT_ConsumoMed_InicioCaidaV2MI12MF1M(-3)_InicioCaidaV2MI12MF1M,"CANTIDAD de consumos medidos, entre la fecha tres meses antes de la fecha del inicio de la caída en una ventana de dos meses, en los últimos 12 meses; hasta la fecha del inicio de la caída en una ventana de dos meses, en los últimos 12 meses.",Qtd_Consumos,N390,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:32:59,4,2018-04-11 19:44:50,
291,391,PROM_ConsumoMed_InicioPeriodoPlano_1M,PROMEDIO de los consumos medidos desde el inicio del período plano hasta el último consumo facturado.,Consumo_medio,N391,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:33:40,4,2018-04-11 19:46:20,
292,392,MIN_ConsumoMed_InicioPeriodoPlano_1M,MINIMO de los consumos medidos desde el inicio del período plano hasta el último consumo facturado.,MIN,N392,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:34:04,4,2018-04-11 19:48:57,
293,393,MAX_ConsumoMed_InicioPeriodoPlano_1M,MAXIMO de los consumos medidos desde el inicio del período plano hasta el último consumo facturado.,MAX,N393,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:34:49,4,2018-04-11 19:50:48,
294,394,CANT_RevisiónNormal_InicioPeriodoPlano_1M,"Cantidad de OTs de tipo revisión con resultado Normal, entre el inicio del período plano y la fecha un mes antes del último consumo.",SUM,N394,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:33:41,4,2018-04-11 19:52:12,
295,395,CANT_RevisionAnomalia_InicioPeriodoPlano_1M,"Cantidad de OTs de tipo revisión con resultado Anomalía, entre el inicio del período plano y la fecha un mes antes del último consumo.",SUM,N395,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:34:22,4,2018-04-11 19:53:16,
296,396,CANT_RevisionFraude_InicioPeriodoPlano_1M,"Cantidad de OTs de tipo revisión con resultado Fraude, entre el inicio del período plano y la fecha un mes antes del último consumo.",SUM,N396,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:34:52,4,2018-04-11 19:53:50,
297,397,CANT_RevisionesFraudeAnomalia_InicioPeriodoPlano_1M,"Cantidad de OTs de tipo revisión con resultado Fraude o Anomalía, entre el inicio del período plano y la fecha un mes antes del último consumo.",SUM,N397,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:35:28,4,2018-04-11 19:55:01,
298,398,CANT_ConsumoMed_UltFraude_v_Anomalia(-6M)_UltFraude_v_Anomalia,CANTIDAD de consumos medidos desde seis meses antes del último fraude o anomalía; hasta la fecha del último fraude o anomalía.,Qtd_Consumos,N398,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:35:21,4,2018-04-11 20:11:13,
299,399,PROM_ConsumoMed_UltFraude_v_Anomalia(-6M)_UltFraude_v_Anomalia,PROMEDIO de los consumos medidos desde seis meses antes del último fraude o anomalía; hasta la fecha del último fraude o anomalía.,Consumo_medio,N399,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:35:52,4,2018-04-11 20:13:51,
300,400,PROM_ConsumoMed_UltFraude_v_Anomalia_1M,PROMEDIO de consumos medidos desde del último fraude o anomalía; hasta la fecha del último fraude o anomalía.,Consumo_medio,N400,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:36:15,4,2018-04-11 20:14:58,
